Season,Daynum
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,124
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,125
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,126
1991,127
1991,127
1991,127
1991,127
1991,127
1991,127
1991,127
1991,127
1991,127
1991,128
1991,128
1991,128
1991,128
1991,128
1991,128
1991,128
1991,128
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,129
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,130
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,131
1991,132
1991,132
1991,132
1991,132
1991,132
1991,132
1991,132
1991,132
1991,132
1991,132
1992,11
1992,16
1992,16
1992,16
1992,16
1992,16
1992,16
1992,16
1992,16
1992,17
1992,17
1992,17
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,18
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,19
1992,20
1992,20
1992,20
1992,20
1992,20
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,21
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,22
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,23
1992,24
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,25
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,26
1992,27
1992,27
1992,27
1992,27
1992,27
1992,27
1992,27
1992,27
1992,27
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,28
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,29
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,30
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,31
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,32
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,33
1992,34
1992,34
1992,34
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,35
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,36
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,37
1992,38
1992,38
1992,38
1992,38
1992,38
1992,38
1992,38
1992,38
1992,38
1992,38
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,39
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,40
1992,41
1992,41
1992,41
1992,41
1992,41
1992,41
1992,41
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,42
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,43
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,44
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,45
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,46
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,47
1992,48
1992,48
1992,48
1992,48
1992,48
1992,48
1992,48
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,49
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,53
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,54
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,55
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,56
1992,57
1992,57
1992,57
1992,57
1992,57
1992,57
1992,57
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,59
1992,60
1992,60
1992,60
1992,60
1992,60
1992,60
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,61
1992,62
1992,62
1992,62
1992,62
1992,62
1992,62
1992,62
1992,62
1992,62
1992,62
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,63
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,64
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,65
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,66
1992,67
1992,67
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,68
1992,69
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,70
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,71
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,72
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,73
1992,74
1992,74
1992,74
1992,74
1992,74
1992,74
1992,74
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,75
1992,76
1992,76
1992,76
1992,76
1992,76
1992,76
1992,76
1992,76
1992,76
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,77
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,78
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,79
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,80
1992,81
1992,81
1992,81
1992,81
1992,81
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,82
1992,83
1992,83
1992,83
1992,83
1992,83
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,84
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,85
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,86
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,87
1992,88
1992,88
1992,88
1992,88
1992,88
1992,88
1992,88
1992,88
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,89
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,90
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
1992,91
